type,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,sulfur_dioxide_ratio
0,7.6,0.15,0.35,4.3,0.051,98.0,0.9942200000000001,3.1,0.44,9.5,1,0.23469387755102042
0,8.5,0.2,0.4,1.1,0.046,106.0,0.9919399999999999,3.0,0.35,10.5,0,0.29245283018867924
0,6.5,0.24,0.38,1.0,0.027000000000000003,90.0,0.98926,3.24,0.36,12.3,1,0.34444444444444444
0,8.3,0.16,0.37,7.9,0.025,107.0,0.99306,2.93,0.37,11.9,1,0.35514018691588783
0,5.5,0.12,0.33,1.0,0.038,131.0,0.99164,3.25,0.45,9.8,0,0.17557251908396945
0,6.2,0.1,0.41,1.0,0.04,76.0,0.98988,3.14,0.56,11.4,1,0.2236842105263158
0,6.5,0.21,0.4,7.3,0.040999999999999995,115.0,0.9926799999999999,3.21,0.43,11.0,1,0.4260869565217391
0,8.7,0.3,0.59,1.7,0.046,70.0,0.9937299999999999,3.06,0.56,10.8,0,0.14285714285714285
0,6.7,0.18,0.37,1.3,0.027000000000000003,125.0,0.98939,3.24,0.37,12.8,1,0.336
0,7.0,0.17,0.36,6.4,0.055,123.0,0.99318,3.11,0.5,11.0,1,0.34146341463414637
0,6.6,0.19,0.33,1.8,0.035,148.0,0.9919600000000001,3.15,0.36,10.2,0,0.28378378378378377
0,5.8,0.28,0.3,1.5,0.026000000000000002,114.0,0.9895200000000001,3.32,0.6,12.5,1,0.2719298245614035
0,7.6,0.24,0.44,3.8,0.037000000000000005,146.0,0.9911,3.06,0.37,11.6,1,0.3356164383561644
0,5.7,0.16,0.32,1.2,0.036000000000000004,89.0,0.99111,3.26,0.48,11.0,0,0.07865168539325842
0,7.0,0.21,0.42,5.3,0.037000000000000005,123.0,0.99321,3.14,0.52,10.9,1,0.2926829268292683
0,6.4,0.22,0.38,9.1,0.044000000000000004,127.0,0.99326,2.97,0.3,11.0,1,0.2755905511811024
0,7.9,0.34,0.44,6.5,0.027000000000000003,126.0,0.99124,2.96,0.37,12.5,1,0.373015873015873
0,6.8,0.21,0.4,6.3,0.032,121.0,0.9921399999999999,3.18,0.53,12.0,1,0.3305785123966942
0,5.2,0.31,0.36,5.1,0.031,145.0,0.9897,3.14,0.31,12.4,1,0.31724137931034485
0,5.6,0.42,0.34,2.4,0.022000000000000002,97.0,0.98915,3.22,0.38,12.8,1,0.35051546391752575
0,6.8,0.28,0.34,7.5,0.035,177.0,0.99692,3.33,0.43,9.1,0,0.192090395480226
0,6.8,0.45,0.36,5.0,0.033,156.0,0.991,3.11,0.4,12.4,1,0.1794871794871795
0,6.6,0.29,0.39,6.75,0.031,98.0,0.9913,3.15,0.8,12.9,1,0.22448979591836735
0,6.8,0.25,0.24,1.6,0.045,164.0,0.9940200000000001,3.53,0.58,10.8,0,0.23780487804878048
0,6.4,0.21,0.34,16.05,0.04,142.0,0.9967799999999999,3.11,0.38,10.6,0,0.39436619718309857
0,5.8,0.33,0.23,5.0,0.053,106.0,0.9945799999999999,3.13,0.52,9.0,0,0.27358490566037735
0,8.2,0.3,0.44,12.4,0.043,154.0,0.9945200000000001,3.04,0.33,12.0,1,0.33766233766233766
0,6.4,0.24,0.32,0.95,0.040999999999999995,131.0,0.9903299999999999,3.25,0.35,11.8,0,0.17557251908396945
0,7.5,0.18,0.45,4.6,0.040999999999999995,158.0,0.9927,3.01,0.38,10.6,1,0.4240506329113924
0,5.2,0.335,0.2,1.7,0.033,74.0,0.9900200000000001,3.34,0.48,12.3,1,0.22972972972972974
0,7.1,0.14,0.33,1.0,0.10400000000000001,54.0,0.9905700000000001,3.19,0.64,11.5,1,0.37037037037037035
0,7.2,0.13,0.46,1.3,0.044000000000000004,111.0,0.9912700000000001,2.97,0.45,11.1,0,0.43243243243243246
0,6.2,0.35,0.31,2.6,0.036000000000000004,92.0,0.9893799999999999,3.27,0.53,12.8,1,0.40217391304347827
0,9.0,0.38,0.53,2.1,0.102,76.0,0.9900100000000001,2.93,0.57,12.9,0,0.25
0,6.6,0.24,0.38,12.75,0.034,74.0,0.9938600000000001,3.1,0.57,12.9,1,0.10810810810810811
0,6.6,0.16,0.34,1.1,0.037000000000000005,115.0,0.9899,3.01,0.68,12.0,1,0.3565217391304348
0,5.7,0.15,0.28,3.7,0.045,151.0,0.9913,3.22,0.27,11.2,1,0.37748344370860926
0,6.6,0.33,0.4,2.65,0.040999999999999995,86.0,0.98916,3.11,0.39,13.3,1,0.4069767441860465
0,5.7,0.2,0.3,2.5,0.046,125.0,0.9927600000000001,3.34,0.5,9.9,1,0.304
0,6.8,0.27,0.37,8.2,0.055,192.0,0.9958600000000001,3.11,0.52,9.5,1,0.2708333333333333
0,6.8,0.27,0.42,7.3,0.054000000000000006,200.0,0.99556,3.12,0.49,9.4,1,0.29
0,6.2,0.2,0.26,1.1,0.047,119.0,0.9915799999999999,3.48,0.6,11.0,1,0.35294117647058826
0,6.7,0.13,0.57,6.6,0.055999999999999994,150.0,0.9954799999999999,2.96,0.43,9.4,1,0.4
0,6.8,0.21,0.37,7.0,0.038,107.0,0.99206,2.98,0.82,11.5,1,0.2523364485981308
0,6.7,0.31,0.32,14.5,0.038,79.0,0.9941200000000001,3.14,0.34,12.5,0,0.0759493670886076
0,6.2,0.2,0.29,11.8,0.035,93.0,0.99364,3.18,0.34,11.9,1,0.22580645161290322
0,6.6,0.25,0.34,3.0,0.054000000000000006,141.0,0.9933799999999999,3.26,0.47,10.4,1,0.15602836879432624
0,6.9,0.22,0.39,6.0,0.035,141.0,0.9912299999999999,3.11,0.33,12.5,1,0.3120567375886525
0,6.4,0.23,0.35,4.6,0.039,147.0,0.99216,3.18,0.4,11.0,1,0.2925170068027211
0,7.6,0.27,0.29,2.5,0.059000000000000004,115.0,0.9932799999999999,3.09,0.37,9.8,0,0.3217391304347826
0,6.6,0.34,0.24,3.3,0.034,99.0,0.99031,3.1,0.4,12.3,1,0.29292929292929293
0,6.4,0.16,0.42,1.0,0.036000000000000004,113.0,0.9908,3.18,0.52,11.0,1,0.25663716814159293
0,5.8,0.3,0.42,1.1,0.036000000000000004,113.0,0.9887100000000001,3.1,0.46,12.6,1,0.168141592920354
0,7.0,0.29,0.35,1.4,0.036000000000000004,109.0,0.99119,3.31,0.62,11.6,1,0.3853211009174312
0,6.7,0.21,0.36,8.55,0.02,86.0,0.99146,3.19,0.22,13.4,1,0.23255813953488372
0,6.8,0.22,0.41,6.7,0.034,116.0,0.99245,3.18,0.46,11.5,1,0.33620689655172414
0,7.7,0.27,0.49,3.8,0.037000000000000005,139.0,0.99116,3.04,0.38,11.6,1,0.33093525179856115
0,6.4,0.25,0.37,4.5,0.039,147.0,0.9921,3.18,0.4,11.1,1,0.2789115646258503
0,6.7,0.13,0.45,4.2,0.043,131.0,0.9916200000000001,3.06,0.54,11.3,1,0.3969465648854962
0,6.7,0.24,0.37,11.3,0.043,173.0,0.9963200000000001,3.08,0.53,9.9,1,0.3699421965317919
0,7.1,0.26,0.37,5.5,0.025,105.0,0.99082,3.06,0.33,12.6,1,0.29523809523809524
0,5.3,0.3,0.16,4.2,0.028999999999999998,100.0,0.9905,3.3,0.36,11.8,1,0.37
0,7.1,0.38,0.4,2.2,0.042,201.0,0.99177,3.03,0.5,11.4,0,0.26865671641791045
0,7.4,0.19,0.31,14.5,0.045,193.0,0.9986,3.1,0.5,9.2,1,0.20207253886010362
0,6.3,0.32,0.32,1.5,0.03,101.0,0.9892299999999999,3.21,0.42,13.0,0,0.2376237623762376
0,6.5,0.26,0.31,3.6,0.03,92.0,0.99026,3.22,0.62,12.6,1,0.391304347826087
0,5.9,0.24,0.12,1.4,0.035,247.0,0.9935799999999999,3.34,0.44,9.6,1,0.242914979757085
0,8.1,0.24,0.32,10.5,0.03,105.0,0.9940700000000001,3.11,0.42,11.8,1,0.3238095238095238
0,5.8,0.23,0.2,2.0,0.043,154.0,0.99226,3.21,0.39,10.2,1,0.2532467532467532
0,7.5,0.33,0.36,2.6,0.051,126.0,0.99097,3.32,0.53,12.7,1,0.20634920634920634
0,6.6,0.38,0.36,9.2,0.061,214.0,0.9976,3.31,0.56,9.4,0,0.19626168224299065
0,6.4,0.15,0.29,1.8,0.044000000000000004,115.0,0.99166,3.1,0.38,10.2,0,0.1826086956521739
0,6.5,0.32,0.34,5.7,0.044000000000000004,91.0,0.9918399999999999,3.28,0.6,12.0,1,0.2967032967032967
0,7.5,0.22,0.32,2.4,0.045,100.0,0.99135,3.08,0.6,11.3,1,0.29
0,6.4,0.23,0.32,1.9,0.038,118.0,0.99074,3.32,0.53,11.8,1,0.3389830508474576
0,6.1,0.22,0.31,1.4,0.039,129.0,0.99193,3.45,0.59,10.9,0,0.31007751937984496
0,6.5,0.48,0.02,0.9,0.043,99.0,0.99226,3.14,0.47,9.8,0,0.32323232323232326
0,6.6,0.23,0.3,4.6,0.06,154.0,0.9914200000000001,3.23,0.49,12.2,1,0.18831168831168832
0,6.4,0.16,0.25,1.4,0.057,125.0,0.9909100000000001,3.23,0.44,11.1,1,0.168
0,7.4,0.16,0.32,1.4,0.065,140.0,0.99134,3.06,0.47,11.4,1,0.16428571428571428
0,6.5,0.32,0.3,2.3,0.051,127.0,0.98964,3.13,0.52,12.8,1,0.15748031496062992
0,6.7,0.12,0.36,2.3,0.039,125.0,0.99229,3.07,0.67,10.1,1,0.344
0,8.0,0.34,0.25,6.4,0.035,103.0,0.9914799999999999,2.91,0.23,12.2,1,0.36893203883495146
0,6.8,0.21,0.31,2.9,0.046,121.0,0.9913,3.07,0.65,10.9,1,0.3305785123966942
0,6.8,0.23,0.31,2.8,0.047,122.0,0.99126,3.06,0.64,10.9,1,0.32786885245901637
0,6.6,0.28,0.42,8.2,0.044000000000000004,196.0,0.9956200000000001,3.14,0.48,9.4,0,0.30612244897959184
0,7.8,0.25,0.37,1.0,0.043,80.0,0.9912799999999999,3.08,0.38,11.4,0,0.125
0,5.6,0.12,0.33,2.9,0.044000000000000004,73.0,0.9889600000000001,3.17,0.32,12.9,1,0.2876712328767123
0,6.6,0.28,0.41,7.0,0.046,194.0,0.9955799999999999,3.14,0.48,9.4,0,0.30412371134020616
0,6.8,0.17,0.35,1.8,0.04,84.0,0.98961,2.91,0.57,12.0,1,0.34523809523809523
0,7.3,0.25,0.28,1.5,0.043,113.0,0.9933799999999999,3.38,0.56,10.1,1,0.168141592920354
0,6.5,0.25,0.5,7.6,0.047,184.0,0.99572,3.17,0.45,9.2,0,0.29347826086956524
0,6.3,0.24,0.35,2.3,0.039,109.0,0.99056,3.34,0.44,11.8,1,0.3944954128440367
0,6.8,0.32,0.32,8.7,0.028999999999999998,105.0,0.99146,3.0,0.34,12.3,1,0.29523809523809524
0,6.6,0.24,0.28,6.7,0.032,91.0,0.99172,3.13,0.32,12.3,1,0.2857142857142857
0,6.3,0.22,0.34,5.0,0.032,93.0,0.9901200000000001,3.27,0.36,13.5,1,0.3870967741935484
0,6.0,0.32,0.3,1.9,0.033,142.0,0.9891200000000001,3.29,0.42,12.8,1,0.2887323943661972
0,6.3,0.19,0.29,2.0,0.022000000000000002,96.0,0.9890200000000001,3.04,0.54,12.8,1,0.34375
0,6.4,0.35,0.28,12.6,0.039,124.0,0.99539,3.2,0.43,10.6,1,0.1532258064516129
0,6.7,0.46,0.27,5.2,0.039,96.0,0.99129,3.16,0.44,12.4,1,0.3645833333333333
0,6.3,0.3,0.29,2.1,0.048,142.0,0.98956,3.22,0.46,12.9,1,0.2323943661971831
0,6.0,0.19,0.29,1.1,0.047,152.0,0.9916,3.54,0.59,11.1,1,0.4407894736842105
0,5.9,0.24,0.28,1.3,0.032,95.0,0.9888899999999999,3.08,0.64,12.9,1,0.37894736842105264
0,7.3,0.145,0.33,1.1,0.042,64.0,0.9901200000000001,3.1,0.37,11.8,1,0.21875
0,6.6,0.435,0.38,9.2,0.057999999999999996,243.0,0.9983299999999999,3.23,0.54,9.1,1,0.2716049382716049
0,5.8,0.18,0.37,1.2,0.036000000000000004,74.0,0.9885299999999999,3.09,0.49,12.7,1,0.25675675675675674
0,5.8,0.18,0.37,1.1,0.036000000000000004,96.0,0.9894200000000001,3.16,0.48,12.0,1,0.3229166666666667
0,5.6,0.32,0.32,8.3,0.043,105.0,0.99266,3.24,0.47,11.2,1,0.3047619047619048
0,6.6,0.16,0.35,1.8,0.042,105.0,0.98962,3.19,0.75,12.4,1,0.24761904761904763
0,5.1,0.21,0.28,1.4,0.047,148.0,0.9916799999999999,3.5,0.49,10.4,0,0.32432432432432434
0,7.5,0.29,0.36,15.7,0.05,124.0,0.9968,3.06,0.54,10.4,0,0.23387096774193547
0,6.0,0.26,0.33,4.35,0.04,80.0,0.98934,3.29,0.5,12.7,1,0.1875
0,5.7,0.26,0.3,1.8,0.039,105.0,0.98995,3.48,0.52,12.5,1,0.2857142857142857
0,7.1,0.17,0.31,1.6,0.037000000000000005,103.0,0.991,3.14,0.5,12.0,1,0.14563106796116504
0,6.9,0.17,0.3,2.0,0.047,117.0,0.9915200000000001,3.16,0.51,11.6,1,0.1111111111111111
0,6.8,0.25,0.28,5.0,0.035,126.0,0.9904799999999999,3.12,0.38,12.6,1,0.3333333333333333
0,6.6,0.17,0.28,1.8,0.042,178.0,0.9920399999999999,3.15,0.42,10.2,0,0.34831460674157305
0,5.8,0.17,0.36,1.3,0.036000000000000004,70.0,0.9920200000000001,3.43,0.68,10.4,1,0.15714285714285714
0,6.4,0.24,0.29,1.0,0.038,122.0,0.9906,3.3,0.42,11.5,0,0.14754098360655737
0,6.7,0.21,0.34,1.4,0.049,112.0,0.9909100000000001,3.02,0.5,11.0,1,0.32142857142857145
0,6.7,0.23,0.33,8.1,0.048,176.0,0.99472,3.11,0.52,10.1,1,0.2556818181818182
0,6.8,0.23,0.32,8.6,0.046,159.0,0.9945200000000001,3.08,0.52,10.5,1,0.29559748427672955
0,6.5,0.22,0.28,3.7,0.059000000000000004,151.0,0.99177,3.23,0.41,12.1,1,0.19205298013245034
0,5.1,0.165,0.22,5.7,0.047,146.0,0.9934,3.18,0.55,9.9,1,0.2876712328767123
0,6.6,0.425,0.25,2.35,0.034,87.0,0.99082,3.05,0.41,11.4,1,0.26436781609195403
0,6.9,0.38,0.29,13.65,0.048,189.0,0.99784,3.0,0.6,9.5,1,0.2751322751322751
0,7.2,0.27,0.28,15.2,0.046,41.0,0.99665,3.17,0.39,10.9,1,0.14634146341463414
0,7.6,0.17,0.27,4.6,0.05,98.0,0.9942200000000001,3.08,0.47,9.5,1,0.23469387755102042
0,6.2,0.3,0.31,1.2,0.048,125.0,0.9899899999999999,3.32,0.54,12.6,1,0.152
0,6.5,0.26,0.32,6.65,0.059000000000000004,104.0,0.99254,3.18,0.42,11.1,0,0.3269230769230769
0,6.9,0.36,0.28,13.55,0.048,189.0,0.99782,3.0,0.6,9.5,1,0.2698412698412698
0,6.8,0.18,0.24,9.8,0.057999999999999996,188.0,0.9952,3.13,0.51,10.6,1,0.3404255319148936
0,6.7,0.18,0.24,10.3,0.057,185.0,0.99519,3.12,0.5,10.6,1,0.34594594594594597
0,6.6,0.16,0.21,6.7,0.055,157.0,0.99384,3.15,0.52,10.8,1,0.27388535031847133
0,6.4,0.17,0.27,9.9,0.047,101.0,0.9959600000000001,3.34,0.5,9.9,1,0.25742574257425743
0,7.2,0.22,0.28,7.2,0.06,132.0,0.9935,3.08,0.59,11.3,1,0.3106060606060606
0,6.0,0.22,0.28,1.1,0.034,90.0,0.98862,3.22,0.38,12.6,1,0.5222222222222223
0,6.7,0.36,0.28,8.3,0.034,81.0,0.99151,2.96,0.39,12.5,1,0.35802469135802467
0,6.5,0.43,0.28,11.25,0.032,87.0,0.9922,3.02,0.38,12.4,1,0.3563218390804598
0,5.9,0.2,0.28,12.8,0.038,132.0,0.99426,3.31,0.57,11.8,1,0.2196969696969697
0,5.3,0.32,0.23,9.65,0.026000000000000002,119.0,0.9916799999999999,3.18,0.53,12.2,1,0.2184873949579832
0,6.8,0.2,0.28,12.6,0.048,136.0,0.99556,3.19,0.37,10.7,1,0.39705882352941174
0,6.0,0.22,0.33,12.2,0.033,97.0,0.99356,3.17,0.42,11.3,1,0.25773195876288657
0,7.1,0.18,0.49,1.3,0.033,72.0,0.99072,3.05,0.53,11.3,1,0.16666666666666666
0,6.0,0.2,0.26,1.1,0.033,67.0,0.98954,3.14,0.38,11.5,1,0.5671641791044776
0,7.6,0.2,0.26,4.8,0.033,76.0,0.9907600000000001,2.98,0.49,12.3,1,0.34210526315789475
0,6.2,0.3,0.21,1.1,0.032,111.0,0.9889,2.97,0.42,12.2,1,0.27927927927927926
0,6.0,0.29,0.25,1.4,0.033,114.0,0.9879399999999999,3.08,0.43,13.2,1,0.2631578947368421
0,6.6,0.18,0.28,1.7,0.040999999999999995,161.0,0.9920700000000001,3.13,0.45,10.2,1,0.32919254658385094
0,7.0,0.22,0.28,10.6,0.039,117.0,0.99355,3.05,0.55,11.5,1,0.27350427350427353
0,5.6,0.15,0.26,5.55,0.051,139.0,0.99336,3.47,0.5,11.0,1,0.3669064748201439
0,6.9,0.28,0.24,2.1,0.034,121.0,0.98882,2.98,0.43,13.2,1,0.4049586776859504
0,5.9,0.19,0.21,1.7,0.045,135.0,0.99341,3.32,0.44,9.5,0,0.4222222222222222
0,7.8,0.22,0.26,9.0,0.047,132.0,0.997,3.25,0.53,10.2,1,0.2878787878787879
0,7.0,0.4,0.25,1.8,0.05,189.0,0.99174,3.0,0.55,11.4,1,0.2698412698412698
0,6.1,0.28,0.27,4.7,0.03,140.0,0.9904200000000001,3.16,0.42,12.5,1,0.4
0,7.6,0.36,0.49,11.3,0.046,221.0,0.9984,3.01,0.43,9.2,0,0.3936651583710407
0,6.5,0.28,0.34,3.6,0.04,121.0,0.99111,3.28,0.48,12.1,1,0.2396694214876033
0,6.9,0.19,0.35,6.9,0.045,125.0,0.9933,3.1,0.44,10.7,1,0.408
0,6.4,0.22,0.32,4.9,0.046,156.0,0.99316,3.38,0.55,11.2,1,0.32051282051282054
0,6.8,0.23,0.3,6.95,0.044000000000000004,179.0,0.9946,3.25,0.56,10.6,1,0.2346368715083799
0,6.4,0.32,0.31,1.9,0.037000000000000005,126.0,0.99,3.06,0.45,11.8,1,0.2698412698412698
0,8.8,0.39,0.35,1.8,0.096,80.0,0.99016,2.95,0.54,12.6,1,0.275
0,6.6,0.24,0.3,11.3,0.026000000000000002,77.0,0.9938100000000001,3.13,0.55,12.8,1,0.14285714285714285
0,6.9,0.29,0.3,8.2,0.026000000000000002,112.0,0.99144,3.0,0.37,12.3,1,0.3125
0,6.9,0.28,0.3,8.3,0.026000000000000002,113.0,0.99139,2.99,0.38,12.3,1,0.3274336283185841
0,6.7,0.38,0.26,9.55,0.036000000000000004,91.0,0.9919,2.98,0.37,12.4,1,0.38461538461538464
0,8.0,0.28,0.3,8.4,0.03,115.0,0.99192,2.93,0.42,12.3,1,0.30434782608695654
0,6.5,0.25,0.45,7.8,0.048,188.0,0.9957600000000001,3.2,0.53,9.1,0,0.2765957446808511
0,6.6,0.26,0.46,7.8,0.047,186.0,0.9958,3.2,0.54,9.1,0,0.25806451612903225
0,7.4,0.29,0.28,10.2,0.032,138.0,0.9951,3.1,0.47,10.6,1,0.3115942028985507
0,6.3,0.19,0.29,5.5,0.042,189.0,0.9930399999999999,3.19,0.47,10.3,1,0.2328042328042328
0,6.1,0.33,0.32,7.8,0.052000000000000005,183.0,0.9965700000000001,3.39,0.65,9.5,0,0.28415300546448086
0,5.6,0.32,0.33,7.4,0.037000000000000005,95.0,0.9926799999999999,3.25,0.49,11.1,1,0.2631578947368421
0,7.7,0.46,0.18,3.3,0.054000000000000006,143.0,0.99392,3.12,0.51,10.8,1,0.1258741258741259
0,8.8,0.19,0.3,5.0,0.027999999999999997,120.0,0.9924200000000001,2.94,0.47,11.2,0,0.2833333333333333
0,8.8,0.27,0.25,5.0,0.024,99.0,0.9925,2.87,0.49,11.4,0,0.5252525252525253
0,5.8,0.18,0.28,1.3,0.034,94.0,0.99092,3.21,0.52,11.2,1,0.09574468085106383
0,5.8,0.15,0.32,1.2,0.037000000000000005,119.0,0.9913700000000001,3.19,0.5,10.2,1,0.11764705882352941
0,7.1,0.32,0.3,9.9,0.040999999999999995,192.0,0.9964200000000001,3.12,0.49,10.2,1,0.328125
0,6.2,0.23,0.35,0.7,0.051,111.0,0.9916,3.37,0.43,11.0,0,0.21621621621621623
0,8.9,0.3,0.35,4.6,0.032,148.0,0.9945799999999999,3.15,0.45,11.5,1,0.21621621621621623
0,6.0,0.14,0.17,5.6,0.036000000000000004,127.0,0.9937299999999999,3.05,0.57,9.8,1,0.29133858267716534
0,6.8,0.24,0.29,9.5,0.042,157.0,0.9958600000000001,3.11,0.51,10.1,1,0.35668789808917195
0,6.7,0.21,0.48,14.8,0.05,195.0,0.9994200000000001,2.95,0.75,8.8,1,0.15897435897435896
0,6.1,0.3,0.3,2.1,0.031,163.0,0.9895,3.39,0.43,12.7,1,0.3067484662576687
0,7.2,0.37,0.4,11.6,0.032,214.0,0.9963,3.1,0.51,9.8,1,0.1588785046728972
0,6.7,0.64,0.3,1.2,0.03,76.0,0.9892,3.16,0.6,12.9,0,0.23684210526315788
0,6.3,0.29,0.28,4.7,0.059000000000000004,81.0,0.99036,3.24,0.56,12.7,1,0.345679012345679
0,6.2,0.28,0.28,4.3,0.026000000000000002,105.0,0.9890000000000001,2.98,0.64,13.1,1,0.20952380952380953
0,7.1,0.18,0.39,14.5,0.051,156.0,0.9994700000000001,3.35,0.78,9.1,0,0.3076923076923077
0,6.4,0.32,0.27,4.9,0.034,122.0,0.9916,3.36,0.71,12.5,1,0.14754098360655737
0,7.1,0.17,0.4,14.55,0.047,156.0,0.99945,3.34,0.78,9.1,1,0.30128205128205127
0,5.8,0.24,0.26,10.05,0.039,162.0,0.99375,3.33,0.5,11.2,1,0.3888888888888889
0,7.1,0.18,0.39,15.25,0.047,158.0,0.99946,3.34,0.77,9.1,1,0.2848101265822785
0,7.8,0.29,0.29,3.15,0.044000000000000004,117.0,0.9915299999999999,3.24,0.35,11.5,0,0.3504273504273504
0,6.2,0.255,0.27,1.3,0.037000000000000005,86.0,0.98834,3.05,0.59,12.9,1,0.3488372093023256
0,8.2,0.34,0.29,5.2,0.076,92.0,0.9913799999999999,2.95,0.39,12.5,1,0.20652173913043478
0,6.5,0.24,0.28,1.1,0.034,83.0,0.9892799999999999,3.25,0.33,12.3,1,0.3132530120481928
0,6.9,0.24,0.23,7.1,0.040999999999999995,97.0,0.99246,3.1,0.85,11.4,1,0.20618556701030927
0,6.7,0.4,0.22,8.8,0.052000000000000005,113.0,0.9957600000000001,3.22,0.45,9.4,0,0.21238938053097345
0,6.8,0.17,0.32,1.4,0.04,106.0,0.99026,3.16,0.66,12.0,0,0.330188679245283
0,7.1,0.25,0.28,1.2,0.04,111.0,0.99174,3.18,0.53,11.1,0,0.27927927927927926
0,5.9,0.27,0.27,5.0,0.035,97.0,0.9905799999999999,3.1,0.33,11.8,1,0.14432989690721648
0,6.0,0.16,0.22,1.6,0.042,106.0,0.9905,3.24,0.32,11.4,1,0.33962264150943394
0,6.6,0.15,0.32,6.0,0.033,128.0,0.99192,3.19,0.71,12.1,1,0.4609375
0,7.3,0.34,0.3,9.4,0.057,178.0,0.99554,3.15,0.44,10.4,1,0.19101123595505617
0,6.0,0.17,0.29,9.7,0.044000000000000004,98.0,0.99536,3.12,0.36,9.2,1,0.336734693877551
0,6.7,0.47,0.29,4.75,0.034,134.0,0.99056,3.29,0.46,13.0,1,0.21641791044776118
0,6.6,0.21,0.29,5.35,0.028999999999999998,106.0,0.9911200000000001,2.93,0.43,11.5,1,0.4056603773584906
0,8.0,0.24,0.48,6.8,0.047,134.0,0.99616,3.23,0.7,10.0,0,0.09701492537313433
0,5.6,0.34,0.3,6.9,0.038,89.0,0.99266,3.25,0.49,11.1,1,0.25842696629213485
0,5.8,0.54,0.0,1.4,0.033,107.0,0.98918,3.26,0.35,12.4,0,0.37383177570093457
0,7.3,0.23,0.24,0.9,0.031,86.0,0.98926,2.9,0.38,12.2,1,0.3372093023255814
0,6.0,0.39,0.13,1.2,0.042,172.0,0.9911399999999999,3.06,0.52,10.6,0,0.3488372093023256
0,6.1,0.105,0.31,1.3,0.037000000000000005,145.0,0.9912,3.41,0.41,11.1,1,0.3793103448275862
0,5.8,0.32,0.2,2.6,0.027000000000000003,123.0,0.98936,3.36,0.78,13.9,1,0.13821138211382114
0,7.6,0.22,0.28,12.0,0.055999999999999994,143.0,0.9983,2.99,0.3,9.2,1,0.4755244755244755
0,6.8,0.19,0.4,9.85,0.055,103.0,0.9953200000000001,2.98,0.56,10.5,1,0.39805825242718446
0,6.8,0.17,0.34,2.0,0.04,111.0,0.99,3.24,0.45,12.9,1,0.34234234234234234
0,6.2,0.3,0.31,1.6,0.035,106.0,0.9891399999999999,3.26,0.39,12.9,1,0.37735849056603776
0,6.9,0.29,0.41,7.8,0.046,171.0,0.9953700000000001,3.12,0.51,9.6,0,0.30409356725146197
0,6.8,0.19,0.34,1.9,0.04,108.0,0.99,3.25,0.45,12.9,1,0.37962962962962965
0,6.6,0.24,0.27,10.3,0.047,219.0,0.9974200000000001,3.04,0.45,8.8,0,0.2465753424657534
0,6.6,0.16,0.36,1.1,0.031,93.0,0.9888399999999999,3.23,0.34,13.2,1,0.2903225806451613
0,6.7,0.16,0.36,2.0,0.045,131.0,0.99284,3.3,0.59,10.5,1,0.183206106870229
0,6.5,0.3,0.27,4.0,0.038,97.0,0.99026,3.2,0.6,12.6,1,0.38144329896907214
0,6.5,0.22,0.19,1.1,0.064,191.0,0.99297,3.05,0.5,9.5,1,0.18848167539267016
0,6.2,0.36,0.45,10.4,0.06,184.0,0.99711,3.31,0.56,9.8,1,0.11956521739130435
0,6.2,0.37,0.24,6.1,0.032,86.0,0.98934,3.04,0.26,13.4,1,0.22093023255813954
0,7.6,0.31,0.24,1.8,0.037000000000000005,150.0,0.9913,3.05,0.44,11.8,1,0.26
0,5.9,0.32,0.28,4.7,0.039,94.0,0.98964,3.22,0.57,13.1,1,0.3617021276595745
0,5.8,0.22,0.3,1.1,0.047,131.0,0.992,3.26,0.45,10.4,0,0.2748091603053435
0,5.4,0.45,0.27,6.4,0.033,102.0,0.98944,3.22,0.27,13.4,1,0.19607843137254902
0,6.1,0.36,0.26,8.15,0.035,88.0,0.99031,3.06,0.27,13.0,1,0.1590909090909091
0,7.5,0.21,0.32,4.8,0.055999999999999994,113.0,0.99393,3.11,0.52,10.2,1,0.34513274336283184
0,6.9,0.28,0.33,1.2,0.039,98.0,0.9904,3.07,0.39,11.7,1,0.16326530612244897
0,7.8,0.2,0.2,1.4,0.036000000000000004,83.0,0.9908799999999999,3.03,0.46,11.7,1,0.30120481927710846
0,6.7,0.28,0.31,7.4,0.040999999999999995,81.0,0.99254,3.04,0.47,11.4,1,0.08641975308641975
0,8.0,0.2,0.44,1.0,0.057,111.0,0.9915799999999999,3.09,0.32,11.2,1,0.21621621621621623
0,6.0,0.28,0.27,15.5,0.036000000000000004,134.0,0.99408,3.19,0.44,13.0,1,0.23134328358208955
0,6.7,0.24,0.36,8.4,0.042,123.0,0.9947299999999999,3.34,0.52,10.9,1,0.34146341463414637
0,6.3,0.22,0.28,2.4,0.042,102.0,0.98998,3.14,0.37,11.6,1,0.37254901960784315
0,6.0,0.24,0.28,3.95,0.038,134.0,0.99146,3.3,0.54,11.3,1,0.4552238805970149
0,6.4,0.3,0.36,2.0,0.052000000000000005,141.0,0.9927299999999999,3.38,0.53,10.5,1,0.1276595744680851
0,6.1,0.33,0.3,3.0,0.036000000000000004,124.0,0.9892200000000001,3.31,0.4,13.1,1,0.24193548387096775
